Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2020-01-22,0.7111111111111108,0.4920634920634921,0.5696202531645569,0.7045454545454546,0.0,0.3032258064516129,0.18181818181818182,0.9722222222222222,0.3333333333333333,C 
2020-01-23,0.7111111111111108,0.53968253968254,0.6202531645569618,0.6363636363636365,0.0,0.6064516129032258,0.18181818181818182,0.9166666666666667,0.3333333333333333,C 
2020-01-25,0.7999999999999998,0.41269841269841256,0.3417721518987342,0.909090909090909,0.0,0.31612903225806455,0.3636363636363636,0.7777777777777778,0.3333333333333333,C 
2020-01-26,0.6222222222222222,0.38095238095238093,0.4177215189873418,0.7727272727272727,0.8255813953488371,0.3032258064516129,0.18181818181818182,0.9722222222222222,0.3333333333333333,C 
2020-01-27,0.7777777777777777,0.41269841269841256,0.5569620253164556,0.7272727272727273,0.0,0.5548387096774193,0.27272727272727276,0.9722222222222222,0.3333333333333333,N 
2020-01-28,0.7777777777777777,0.4761904761904767,0.5696202531645569,0.7272727272727273,0.0,0.567741935483871,0.3636363636363636,0.9166666666666667,0.3333333333333333,C 
2020-01-29,0.822222222222222,0.44444444444444464,0.5822784810126587,0.75,0.0,0.5225806451612903,0.3636363636363636,0.8333333333333334,0.3333333333333333,C 
2020-01-30,0.7999999999999998,0.41269841269841256,0.5316455696202533,0.7272727272727273,0.0,0.4193548387096774,0.27272727272727276,0.75,0.16666666666666666,C 
2020-01-31,0.7777777777777777,0.4761904761904767,0.5063291139240507,0.75,0.0,0.1096774193548387,0.27272727272727276,0.8333333333333334,0.3333333333333333,W 
2020-02-01,0.6666666666666665,0.44444444444444464,0.40506329113924044,0.8181818181818181,0.007267441860465116,0.2709677419354839,0.27272727272727276,0.8611111111111112,0.3333333333333333,C 
2020-02-02,0.7555555555555555,0.3492063492063493,0.31645569620253156,0.8636363636363635,0.007267441860465116,0.4064516129032258,0.27272727272727276,0.75,0.3333333333333333,W 
2020-02-03,0.6666666666666665,0.4285714285714288,0.3417721518987342,0.8636363636363635,0.019622093023255814,0.16774193548387098,0.27272727272727276,0.9166666666666667,0.3333333333333333,C 
2020-02-04,0.3555555555555552,0.38095238095238093,0.46835443037974667,0.75,0.43968023255813954,0.3419354838709677,0.18181818181818182,0.5555555555555556,0.3333333333333333,C 
2020-02-05,0.6666666666666665,0.41269841269841256,0.39240506329113956,0.7727272727272727,0.39389534883720934,0.39354838709677414,0.18181818181818182,0.8055555555555556,0.16666666666666666,C 
2020-02-06,0.6888888888888887,0.38095238095238093,0.4177215189873418,0.7954545454545454,0.09738372093023256,0.3225806451612903,0.3636363636363636,0.9444444444444445,0.5,NW
2020-02-07,0.6666666666666665,0.39682539682539675,0.29113924050632933,0.840909090909091,0.05959302325581395,0.4580645161290322,0.3636363636363636,0.8333333333333334,0.3333333333333333,C 
2020-02-08,0.3999999999999999,0.4285714285714288,0.40506329113924044,0.75,0.21438953488372092,0.23225806451612904,0.5454545454545454,0.7222222222222222,0.5,W 
2020-02-10,0.7111111111111108,0.3650793650793651,0.3797468354430378,0.8181818181818181,0.003633720930232558,0.1032258064516129,0.27272727272727276,0.9166666666666667,0.3333333333333333,N 
2020-02-11,0.6444444444444444,0.3492063492063493,0.39240506329113956,0.7954545454545454,0.0,0.4,0.18181818181818182,0.9722222222222222,0.16666666666666666,C 
2020-02-14,0.3777777777777773,0.4285714285714288,0.5316455696202533,0.6363636363636365,0.0,0.2193548387096774,0.27272727272727276,0.8611111111111112,0.3333333333333333,N 
2020-02-15,0.8444444444444446,0.4285714285714288,0.44303797468354444,0.8636363636363635,0.0,0.567741935483871,0.18181818181818182,0.7777777777777778,0.16666666666666666,C 
2020-02-16,0.7111111111111108,0.4285714285714288,0.4177215189873418,0.7954545454545454,0.002180232558139535,0.22580645161290322,0.27272727272727276,0.9722222222222222,0.3333333333333333,C 
2020-02-17,0.7555555555555555,0.38095238095238093,0.39240506329113956,0.8181818181818181,0.0029069767441860465,0.2,0.18181818181818182,0.7222222222222222,0.16666666666666666,C 
2020-02-18,0.7333333333333334,0.3650793650793651,0.39240506329113956,0.8636363636363635,0.15479651162790697,0.1032258064516129,0.45454545454545453,0.75,0.3333333333333333,W 
2020-02-19,0.6666666666666665,0.3333333333333335,0.31645569620253156,0.8636363636363635,0.032703488372093026,0.23870967741935484,0.6363636363636365,0.8611111111111112,0.5,W 
2020-02-20,0.5555555555555554,0.09523809523809534,0.1518987341772151,0.9318181818181819,0.8284883720930233,0.24516129032258063,0.09090909090909088,0.7777777777777778,0.3333333333333333,W 
2020-02-21,0.5333333333333332,0.3333333333333335,0.3797468354430378,0.75,0.08866279069767441,0.05161290322580645,0.45454545454545453,0.75,0.5,W 
2020-02-22,0.46666666666666634,0.38095238095238093,0.40506329113924044,0.7954545454545454,0.0,0.47096774193548385,0.3636363636363636,0.8055555555555556,0.3333333333333333,C 
2020-02-23,0.4444444444444442,0.39682539682539675,0.40506329113924044,0.8636363636363635,0.2252906976744186,0.5161290322580645,0.27272727272727276,0.8055555555555556,0.5,NW
2020-02-24,0.33333333333333304,0.17460317460317443,0.25316455696202533,0.9318181818181819,0.03706395348837209,0.4064516129032258,0.3636363636363636,0.8055555555555556,0.5,W 
2020-02-25,0.6666666666666665,0.38095238095238093,0.36708860759493644,0.8181818181818181,0.047238372093023256,0.03225806451612903,0.6363636363636365,0.8333333333333334,0.6666666666666666,W 
2020-02-26,0.7777777777777777,0.3492063492063493,0.44303797468354444,0.7954545454545454,0.0,0.4838709677419355,0.27272727272727276,0.9166666666666667,0.3333333333333333,C 
2020-02-27,0.6444444444444444,0.4285714285714288,0.39240506329113956,0.8636363636363635,0.032703488372093026,0.18064516129032257,0.5454545454545454,0.7777777777777778,0.5,C 
2020-02-28,0.6888888888888887,0.38095238095238093,0.35443037974683556,0.8636363636363635,0.10319767441860464,0.5096774193548387,0.27272727272727276,0.7777777777777778,0.3333333333333333,C 
2020-02-29,0.6888888888888887,0.3650793650793651,0.3291139240506329,0.8636363636363635,0.05959302325581395,1.0,0.3636363636363636,0.8055555555555556,0.5,C 
2020-03-01,0.6444444444444444,0.28571428571428603,0.240506329113924,0.9545454545454544,0.3517441860465116,0.4129032258064516,0.3636363636363636,0.8611111111111112,0.3333333333333333,C 
2020-03-02,0.6666666666666665,0.3492063492063493,0.3797468354430378,0.8636363636363635,0.2914244186046512,0.04516129032258064,0.27272727272727276,0.8055555555555556,0.3333333333333333,W 
2020-03-03,0.7777777777777777,0.38095238095238093,0.46835443037974667,0.840909090909091,0.0,0.3870967741935484,0.27272727272727276,0.8611111111111112,0.3333333333333333,C 
2020-03-04,0.6666666666666665,0.38095238095238093,0.3291139240506329,0.8181818181818181,0.15625,0.47096774193548385,0.18181818181818182,0.75,0.16666666666666666,C 
2020-03-05,0.6222222222222222,0.39682539682539675,0.3417721518987342,0.8636363636363635,0.19912790697674418,0.29032258064516125,0.18181818181818182,0.9722222222222222,0.3333333333333333,C 
2020-03-06,0.6444444444444444,0.38095238095238093,0.3797468354430378,0.8181818181818181,0.0,0.13548387096774195,0.27272727272727276,0.888888888888889,0.3333333333333333,W 
2020-03-07,0.6888888888888887,0.39682539682539675,0.39240506329113956,0.840909090909091,0.02688953488372093,0.30967741935483867,0.7272727272727273,0.8055555555555556,0.3333333333333333,C 
2020-03-08,0.7111111111111108,0.41269841269841256,0.31645569620253156,0.8863636363636365,0.02180232558139535,0.4064516129032258,0.27272727272727276,0.9444444444444445,0.3333333333333333,C 
2020-03-09,0.7111111111111108,0.3492063492063493,0.36708860759493644,0.8636363636363635,0.03125,0.36129032258064514,0.18181818181818182,1.0,0.16666666666666666,C 
2020-03-10,0.6888888888888887,0.3492063492063493,0.43037974683544267,0.7954545454545454,0.0,0.18064516129032257,0.18181818181818182,0.9722222222222222,0.16666666666666666,C 
2020-03-11,0.7111111111111108,0.44444444444444464,0.5443037974683547,0.7954545454545454,0.0,0.2,0.18181818181818182,1.0,0.3333333333333333,W 
2020-03-12,0.8444444444444446,0.44444444444444464,0.5569620253164556,0.75,0.0,0.5935483870967742,0.27272727272727276,0.888888888888889,0.3333333333333333,C 
2020-03-13,0.7333333333333334,0.44444444444444464,0.518987341772152,0.7045454545454546,0.0,0.37419354838709673,0.3636363636363636,0.888888888888889,0.16666666666666666,C 
2020-03-14,0.911111111111111,0.53968253968254,0.6075949367088609,0.7272727272727273,0.0,0.5483870967741935,0.45454545454545453,1.0,0.3333333333333333,C 
2020-03-15,0.7555555555555555,0.4761904761904767,0.5443037974683547,0.75,0.02398255813953488,0.34838709677419355,0.7272727272727273,1.0,0.3333333333333333,C 
2020-03-16,0.5555555555555554,0.5238095238095237,0.49367088607594933,0.7727272727272727,0.07267441860465117,0.30967741935483867,0.27272727272727276,0.8055555555555556,0.3333333333333333,C 
2020-03-17,0.7333333333333334,0.4761904761904767,0.5063291139240507,0.8181818181818181,0.09883720930232558,0.3870967741935484,0.45454545454545453,0.9444444444444445,0.3333333333333333,N 
2020-03-18,0.6666666666666665,0.5714285714285716,0.5569620253164556,0.6590909090909092,0.12136627906976744,0.4,0.18181818181818182,0.11111111111111112,0.3333333333333333,C 
2020-03-19,0.5999999999999996,0.44444444444444464,0.3037974683544302,0.8863636363636365,0.0014534883720930232,0.4129032258064516,0.27272727272727276,0.9722222222222222,0.3333333333333333,C 
2020-03-20,0.6222222222222222,0.4285714285714288,0.4177215189873418,0.8181818181818181,0.045058139534883725,0.23870967741935484,0.27272727272727276,0.9166666666666667,0.3333333333333333,C 
2020-03-21,0.6888888888888887,0.4285714285714288,0.46835443037974667,0.7272727272727273,0.0,0.4258064516129032,0.3636363636363636,1.0,0.3333333333333333,C 
2020-03-22,0.7999999999999998,0.46031746031746046,0.5822784810126587,0.6363636363636365,0.0,0.45161290322580644,0.09090909090909088,1.0,0.3333333333333333,C 
2020-03-23,0.7999999999999998,0.4761904761904767,0.5443037974683547,0.75,0.0014534883720930232,0.6645161290322581,0.18181818181818182,0.8611111111111112,0.3333333333333333,E 
2020-03-24,0.6222222222222222,0.41269841269841256,0.44303797468354444,0.7272727272727273,0.0,0.33548387096774196,0.27272727272727276,0.888888888888889,0.3333333333333333,C 
2020-03-25,0.7111111111111108,0.44444444444444464,0.5316455696202533,0.75,0.01380813953488372,0.27741935483870966,0.45454545454545453,0.9722222222222222,0.3333333333333333,C 
2020-03-26,0.7999999999999998,0.5238095238095237,0.5569620253164556,0.7272727272727273,0.04069767441860465,0.5096774193548387,0.3636363636363636,1.0,0.3333333333333333,C 
2020-03-27,0.6888888888888887,0.5079365079365084,0.5569620253164556,0.7272727272727273,0.014534883720930232,0.5806451612903225,0.18181818181818182,1.0,0.16666666666666666,C 
2020-03-28,0.822222222222222,0.46031746031746046,0.5569620253164556,0.7272727272727273,0.0,0.4967741935483871,0.27272727272727276,0.8055555555555556,0.3333333333333333,C 
2020-03-29,0.7555555555555555,0.4761904761904767,0.46835443037974667,0.7727272727272727,0.0,0.4064516129032258,0.18181818181818182,1.0,0.16666666666666666,C 
2020-03-30,0.8444444444444446,0.46031746031746046,0.40506329113924044,0.8181818181818181,0.0,0.36774193548387096,0.18181818181818182,0.8055555555555556,0.3333333333333333,C 
2020-03-31,0.6888888888888887,0.39682539682539675,0.29113924050632933,0.9545454545454544,0.17223837209302326,0.2967741935483871,0.09090909090909088,0.9444444444444445,0.16666666666666666,C 
2020-04-01,0.6222222222222222,0.4285714285714288,0.48101265822784844,0.7727272727272727,0.10465116279069768,0.33548387096774196,0.09090909090909088,0.9722222222222222,0.3333333333333333,C 
2020-04-02,0.6222222222222222,0.4761904761904767,0.4177215189873418,0.8181818181818181,0.6656976744186046,0.4838709677419355,0.18181818181818182,0.9722222222222222,0.16666666666666666,C 
2020-04-03,0.6444444444444444,0.4761904761904767,0.5822784810126587,0.7272727272727273,0.003633720930232558,0.47096774193548385,0.27272727272727276,0.9444444444444445,0.3333333333333333,C 
2020-04-06,0.6888888888888887,0.41269841269841256,0.35443037974683556,0.8636363636363635,0.06104651162790698,0.17419354838709677,0.09090909090909088,0.8333333333333334,0.16666666666666666,C 
2020-04-07,0.6444444444444444,0.3492063492063493,0.3037974683544302,0.8636363636363635,0.23619186046511628,0.1935483870967742,0.18181818181818182,0.9722222222222222,0.16666666666666666,C 
2020-04-08,0.6444444444444444,0.3650793650793651,0.3417721518987342,0.8181818181818181,0.02180232558139535,0.3870967741935484,0.18181818181818182,0.9722222222222222,0.16666666666666666,C 
2020-04-09,0.6888888888888887,0.6349206349206353,0.46835443037974667,0.7272727272727273,0.0,0.0967741935483871,0.3636363636363636,0.3888888888888889,0.3333333333333333,C 
2020-04-10,0.7333333333333334,0.6507936507936507,0.5696202531645569,0.6818181818181819,0.0,0.4193548387096774,0.18181818181818182,0.22222222222222224,0.3333333333333333,C 
2020-04-11,0.6888888888888887,0.46031746031746046,0.3291139240506329,0.8863636363636365,0.00872093023255814,0.4838709677419355,0.18181818181818182,1.0,0.16666666666666666,C 
2020-04-12,0.6666666666666665,0.5079365079365084,0.35443037974683556,0.840909090909091,0.034156976744186045,0.39354838709677414,0.5454545454545454,0.5833333333333334,0.3333333333333333,C 
2020-04-13,0.5111111111111111,0.4285714285714288,0.43037974683544267,0.7954545454545454,0.31613372093023256,0.36774193548387096,0.18181818181818182,0.9722222222222222,0.16666666666666666,C 
2020-04-14,0.3777777777777773,0.4285714285714288,0.49367088607594933,0.7272727272727273,0.0,0.6193548387096773,0.27272727272727276,0.9444444444444445,0.3333333333333333,C 
2020-04-15,0.7555555555555555,0.53968253968254,0.6202531645569618,0.6818181818181819,0.0,0.6,0.3636363636363636,0.9444444444444445,0.3333333333333333,C 
2020-04-19,0.7333333333333334,0.44444444444444464,0.49367088607594933,0.840909090909091,0.0,0.45161290322580644,0.09090909090909088,0.8333333333333334,0.16666666666666666,C 
2020-04-20,0.822222222222222,0.5555555555555558,0.6455696202531649,0.7272727272727273,0.014534883720930232,0.4129032258064516,0.3636363636363636,0.9166666666666667,0.16666666666666666,C 
2020-04-21,0.6222222222222222,0.4920634920634921,0.4556962025316458,0.8181818181818181,0.4106104651162791,0.6709677419354839,0.18181818181818182,0.16666666666666669,0.3333333333333333,C 
2020-04-22,0.7111111111111108,0.666666666666667,0.5949367088607596,0.7045454545454546,0.10901162790697674,0.36774193548387096,0.45454545454545453,0.33333333333333337,0.3333333333333333,C 
2020-04-23,0.9555555555555557,0.6349206349206353,0.79746835443038,0.5454545454545454,0.0,0.6451612903225806,0.3636363636363636,0.2777777777777778,0.3333333333333333,E 
2020-04-24,0.9333333333333331,0.6031746031746033,0.6329113924050636,0.5909090909090908,0.0,0.5419354838709678,0.27272727272727276,0.4444444444444445,0.3333333333333333,C 
2020-04-25,0.7777777777777777,0.5714285714285716,0.5822784810126587,0.6818181818181819,0.03343023255813953,0.5032258064516129,0.18181818181818182,0.3055555555555556,0.3333333333333333,C 
2020-04-26,0.7999999999999998,0.46031746031746046,0.4177215189873418,0.8181818181818181,0.0,0.15483870967741933,0.18181818181818182,0.9444444444444445,0.16666666666666666,C 
2020-04-27,0.6888888888888887,0.6349206349206353,0.6455696202531649,0.6136363636363635,0.0559593023255814,0.08387096774193549,0.3636363636363636,0.3611111111111111,0.3333333333333333,C 
2020-04-29,0.6444444444444444,0.5714285714285716,0.6835443037974684,0.5454545454545454,0.0436046511627907,0.025806451612903226,0.45454545454545453,0.22222222222222224,0.5,E 
2020-05-02,0.5999999999999996,0.3333333333333335,0.35443037974683556,0.909090909090909,0.35247093023255816,0.5935483870967742,0.18181818181818182,0.7777777777777778,0.3333333333333333,C 
2020-05-03,0.6888888888888887,0.4761904761904767,0.5443037974683547,0.6818181818181819,0.0,0.012903225806451613,0.18181818181818182,0.4444444444444445,0.16666666666666666,C 
2020-05-04,0.7999999999999998,0.5555555555555558,0.6708860759493671,0.5681818181818181,0.0,0.44516129032258067,0.3636363636363636,0.33333333333333337,0.3333333333333333,C 
2020-05-05,0.8888888888888888,0.5873015873015874,0.6835443037974684,0.6363636363636365,0.0,0.5096774193548387,0.3636363636363636,0.9722222222222222,0.3333333333333333,C 
2020-05-06,0.911111111111111,0.6031746031746033,0.7341772151898738,0.5681818181818181,0.0,0.4774193548387097,0.27272727272727276,0.33333333333333337,0.5,E 
2020-05-07,0.7111111111111108,0.6349206349206353,0.7341772151898738,0.5454545454545454,0.04069767441860465,0.4967741935483871,0.27272727272727276,0.3055555555555556,0.3333333333333333,E 
2020-05-09,0.9777777777777779,0.6031746031746033,0.6329113924050636,0.6590909090909092,0.0,0.30967741935483867,0.27272727272727276,0.5,0.3333333333333333,C 
2020-05-10,0.6222222222222222,0.5873015873015874,0.5443037974683547,0.6590909090909092,0.31613372093023256,0.3806451612903226,0.09090909090909088,0.125,0.16666666666666666,C 
2020-05-11,0.911111111111111,0.5555555555555558,0.5822784810126587,0.6590909090909092,0.007267441860465116,0.5741935483870968,0.3636363636363636,0.125,0.5,NE
2020-05-12,0.7333333333333334,0.5714285714285716,0.5949367088607596,0.6818181818181819,0.0,0.29032258064516125,0.3636363636363636,0.25,0.3333333333333333,E 
2020-05-13,0.9999999999999996,0.6031746031746033,0.759493670886076,0.5454545454545454,0.0,0.5870967741935483,0.18181818181818182,0.4166666666666667,0.3333333333333333,C 
2020-05-14,0.8888888888888888,0.5555555555555558,0.6708860759493671,0.5454545454545454,0.0,0.4580645161290322,0.3636363636363636,0.3611111111111111,0.3333333333333333,C 
2020-05-15,0.7555555555555555,0.5555555555555558,0.5316455696202533,0.6590909090909092,0.0,0.567741935483871,0.45454545454545453,0.33333333333333337,0.3333333333333333,C 
2020-05-16,0.7333333333333334,0.6984126984126986,0.7088607594936711,0.5454545454545454,0.0,0.2967741935483871,0.27272727272727276,0.2777777777777778,0.3333333333333333,C 
2020-05-17,0.8444444444444446,0.7301587301587302,0.5569620253164556,0.7272727272727273,0.0,0.6064516129032258,0.27272727272727276,0.3055555555555556,0.3333333333333333,C 
2020-05-18,0.6888888888888887,0.4920634920634921,0.5063291139240507,0.8181818181818181,0.15843023255813954,0.5483870967741935,0.27272727272727276,0.9444444444444445,0.3333333333333333,C 
2020-05-19,0.6888888888888887,0.5873015873015874,0.46835443037974667,0.7727272727272727,0.15261627906976744,0.13548387096774195,0.6363636363636365,0.33333333333333337,0.5,SE
2020-05-20,0.7333333333333334,0.5714285714285716,0.5696202531645569,0.7954545454545454,0.058866279069767435,0.3032258064516129,0.3636363636363636,0.9722222222222222,0.3333333333333333,C 
2020-05-21,0.5555555555555554,0.44444444444444464,0.44303797468354444,0.7727272727272727,0.6031976744186046,0.6258064516129032,0.18181818181818182,0.9444444444444445,0.16666666666666666,C 
2020-05-24,0.7555555555555555,0.53968253968254,0.5949367088607596,0.75,0.0029069767441860465,0.5870967741935483,0.27272727272727276,0.9444444444444445,0.3333333333333333,C 
2020-05-25,0.6444444444444444,0.4761904761904767,0.5949367088607596,0.7045454545454546,0.0,0.6193548387096773,0.27272727272727276,0.02777777777777778,0.3333333333333333,C 
2020-05-26,0.822222222222222,0.46031746031746046,0.5316455696202533,0.75,0.04578488372093023,0.535483870967742,0.09090909090909088,0.11111111111111112,0.3333333333333333,C 
2020-05-27,0.6222222222222222,0.4761904761904767,0.5316455696202533,0.7272727272727273,0.0,0.3870967741935484,0.27272727272727276,0.02777777777777778,0.16666666666666666,C 
2020-05-28,0.7777777777777777,0.3650793650793651,0.40506329113924044,0.840909090909091,0.0,0.4967741935483871,0.18181818181818182,1.0,0.3333333333333333,E 
2020-05-29,0.6444444444444444,0.46031746031746046,0.44303797468354444,0.8181818181818181,0.0,0.04516129032258064,0.18181818181818182,0.9166666666666667,0.16666666666666666,C 
2020-05-30,0.822222222222222,0.5873015873015874,0.6455696202531649,0.5681818181818181,0.0,0.6064516129032258,0.18181818181818182,0.3888888888888889,0.3333333333333333,C 
2020-05-31,0.6666666666666665,0.5714285714285716,0.5443037974683547,0.6818181818181819,0.20494186046511628,0.567741935483871,0.3636363636363636,0.9722222222222222,0.5,E 
2020-06-03,0.7555555555555555,0.4761904761904767,0.5696202531645569,0.6363636363636365,0.0,0.11612903225806452,0.3636363636363636,0.3055555555555556,0.5,SE
2020-06-04,0.7999999999999998,0.5714285714285716,0.5696202531645569,0.6590909090909092,0.0,0.2709677419354839,0.27272727272727276,0.2777777777777778,0.3333333333333333,E 
2020-06-05,0.7111111111111108,0.5714285714285716,0.5063291139240507,0.7045454545454546,0.0,0.6580645161290322,0.27272727272727276,0.2777777777777778,0.3333333333333333,C 
2020-06-06,0.6888888888888887,0.4285714285714288,0.43037974683544267,0.7727272727272727,0.0,0.6645161290322581,0.27272727272727276,0.9166666666666667,0.16666666666666666,C 
2020-06-07,0.7333333333333334,0.4761904761904767,0.49367088607594933,0.6818181818181819,0.0,0.5096774193548387,0.27272727272727276,0.33333333333333337,0.16666666666666666,C 
2020-06-08,0.7555555555555555,0.4920634920634921,0.5316455696202533,0.7045454545454546,0.0,0.5032258064516129,0.27272727272727276,0.22222222222222224,0.3333333333333333,C 
2020-06-09,0.7777777777777777,0.5238095238095237,0.5822784810126587,0.6818181818181819,0.0,0.5548387096774193,0.27272727272727276,0.05555555555555556,0.3333333333333333,C 
2020-06-10,0.7333333333333334,0.4920634920634921,0.5696202531645569,0.6363636363636365,0.0188953488372093,0.6064516129032258,0.27272727272727276,0.33333333333333337,0.3333333333333333,C 
2020-06-11,0.7777777777777777,0.4761904761904767,0.5696202531645569,0.7045454545454546,0.0,0.529032258064516,0.3636363636363636,0.33333333333333337,0.3333333333333333,C 
2020-06-12,0.5999999999999996,0.5079365079365084,0.48101265822784844,0.6818181818181819,0.1380813953488372,0.567741935483871,0.45454545454545453,0.2777777777777778,0.3333333333333333,E 
2020-06-15,0.7777777777777777,0.6031746031746033,0.721518987341772,0.6363636363636365,0.0,0.432258064516129,0.3636363636363636,0.3055555555555556,0.3333333333333333,C 
2020-06-16,0.8444444444444446,0.5555555555555558,0.5316455696202533,0.7272727272727273,0.003633720930232558,0.6064516129032258,0.3636363636363636,0.33333333333333337,0.3333333333333333,C 
2020-06-17,0.5777777777777775,0.6190476190476191,0.518987341772152,0.5909090909090908,0.0,0.49032258064516127,0.3636363636363636,0.2777777777777778,0.5,E 
2020-06-18,0.7111111111111108,0.5873015873015874,0.5443037974683547,0.7272727272727273,0.0,0.6774193548387096,0.18181818181818182,0.22222222222222224,0.3333333333333333,C 
2020-06-19,0.822222222222222,0.5555555555555558,0.6202531645569618,0.6818181818181819,0.0,0.5935483870967742,0.27272727272727276,0.25,0.3333333333333333,E 
2020-06-21,0.5777777777777775,0.5714285714285716,0.5569620253164556,0.5681818181818181,0.0,0.4645161290322581,0.27272727272727276,0.33333333333333337,0.3333333333333333,C 
2020-06-22,0.7555555555555555,0.5555555555555558,0.6455696202531649,0.5909090909090908,0.0,0.4129032258064516,0.45454545454545453,0.2777777777777778,0.6666666666666666,E 
2020-06-23,0.6666666666666665,0.53968253968254,0.5316455696202533,0.5909090909090908,0.0,0.45161290322580644,0.27272727272727276,0.2777777777777778,0.3333333333333333,C 
2020-06-27,0.5777777777777775,0.53968253968254,0.4177215189873418,0.6363636363636365,0.0,0.5612903225806452,0.27272727272727276,0.2777777777777778,0.3333333333333333,C 
2020-06-28,0.5777777777777775,0.5873015873015874,0.44303797468354444,0.6818181818181819,0.0,0.6387096774193548,0.3636363636363636,0.1388888888888889,0.16666666666666666,C 
2020-06-29,0.6444444444444444,0.6349206349206353,0.5316455696202533,0.5454545454545454,0.0,0.6387096774193548,0.27272727272727276,0.33333333333333337,0.3333333333333333,C 
2020-06-30,0.6222222222222222,0.6190476190476191,0.518987341772152,0.6363636363636365,0.0,0.6322580645161291,0.3636363636363636,0.3888888888888889,0.3333333333333333,C 
2020-07-02,0.6666666666666665,0.5555555555555558,0.35443037974683556,0.7272727272727273,0.0,0.5548387096774193,0.5454545454545454,0.6666666666666667,0.6666666666666666,SE
2020-07-03,0.5555555555555554,0.5555555555555558,0.5316455696202533,0.6818181818181819,0.22674418604651161,0.49032258064516127,0.27272727272727276,0.638888888888889,0.3333333333333333,C 
2020-07-04,0.5777777777777775,0.4761904761904767,0.49367088607594933,0.6136363636363635,0.0,0.4645161290322581,0.18181818181818182,0.33333333333333337,0.3333333333333333,C 
2020-07-05,0.7555555555555555,0.46031746031746046,0.5443037974683547,0.5454545454545454,0.0,0.6322580645161291,0.45454545454545453,0.2777777777777778,0.5,E 
2020-07-07,0.5777777777777775,0.4920634920634921,0.40506329113924044,0.6818181818181819,0.14680232558139533,0.15483870967741933,0.09090909090909088,0.2777777777777778,0.16666666666666666,C 
